time_s,wz_rad_s,ax_m_s2,ay_m_s2
0.0,-0.002531393571594829,-0.3184288208007812,-0.23223756103515625
0.020007610321044922,-0.004396630940138387,-0.29448680419921874,-0.201112939453125
0.03985786437988281,-0.006261868308681946,-0.2561795776367187,-0.19632453613281248
0.06005144119262695,-0.005196018383799912,-0.2609679809570312,-0.18435352783203124
0.0801396369934082,-0.008926493120887028,-0.3016694091796875,-0.18435352783203124
0.09975409507751465,-0.005329249624410167,-0.28012159423828126,-0.1771709228515625
0.1195521354675293,-0.004929555902579405,-0.277727392578125,-0.18914193115234373
0.13967061042785645,-0.002264931090374321,-0.1580173095703125,-0.17477672119140625
0.15960216522216797,-0.003863705977697371,-0.2920926025390625,-0.17477672119140625
0.1795787811279297,-0.0039969372183076245,-0.28969840087890625,-0.1771709228515625
0.19968032836914062,-0.0037304747370871167,-0.3184288208007812,-0.201112939453125
0.2194974422454834,-0.0075941807147844875,-0.3112462158203125,-0.1867477294921875
0.23962688446044922,-0.0057289433462409285,-0.28490999755859375,-0.18914193115234373
0.2601137161254883,-0.004130168458917879,-0.28730419921875,-0.2154781494140625
0.27990221977233887,-0.005462480865020421,-0.28012159423828126,-0.1867477294921875
0.3002798557281494,-0.00479632466196915,-0.26815058593749996,-0.18914193115234373
0.31996583938598633,-0.0021316998497640663,-0.2920926025390625,-0.1867477294921875
0.34032130241394043,-0.002797856052815337,-0.2705447875976562,-0.2059013427734375
0.35999011993408203,-0.006128637068071691,-0.28490999755859375,-0.1867477294921875
0.37992334365844727,-0.005595712105630674,-0.28012159423828126,-0.1867477294921875
0.40024685859680176,-0.006928024511733216,-0.3064578125,-0.201112939453125
0.41991710662841797,-0.008526799399056265,-0.28012159423828126,-0.21308394775390624
0.4404714107513428,-0.0075941807147844875,-0.28969840087890625,-0.20350714111328125
0.4599747657775879,-0.005196018383799912,-0.28490999755859375,-0.19632453613281248
0.4799385070800781,-0.007727411955394742,-0.28490999755859375,-0.22505495605468748
0.5001335144042969,-0.0018652373685435584,-0.3064578125,-0.181959326171875
0.5199427604675293,-0.007194486992953725,-0.30885201416015623,-0.19153613281249998
0.5402963161468506,-0.0019984686091538122,-0.28012159423828126,-0.20350714111328125
0.5600869655609131,-0.005196018383799912,-0.28969840087890625,-0.17477672119140625
0.5800132751464844,-0.006528330789902454,-0.28969840087890625,-0.2154781494140625
0.5999629497528076,-0.0057289433462409285,-0.28012159423828126,-0.19632453613281248
0.6198952198028564,-0.0073277182335639785,-0.2705447875976562,-0.21308394775390624
0.6399881839752197,-0.0021316998497640663,-0.28969840087890625,-0.1771709228515625
0.6599106788635254,-0.003464012255866608,-0.28490999755859375,-0.19632453613281248
0.6797604560852051,-0.004263399699528133,-0.28012159423828126,-0.2920926025390625
0.6998169422149658,-0.0021316998497640663,-0.26336218261718747,-0.17956512451171874
0.7200534343719482,-0.002797856052815337,-0.28969840087890625,-0.19393033447265623
0.7405080795288086,-0.03410719759622506,-0.24181436767578124,-0.14604630126953125
0.7598433494567871,-0.004130168458917879,-0.29927520751953124,-0.20829554443359374
0.7798383235931396,-0.006128637068071691,-0.2753331909179687,-0.15322890625
0.7999730110168457,-0.0009326186842717792,-0.1580173095703125,-0.19393033447265623
0.819969654083252,-0.005062787143189658,-0.4477157104492187,-0.1867477294921875
0.8401880264282227,-0.005062787143189658,-0.258573779296875,-0.19393033447265623
0.8599917888641357,-0.03397396635561481,-0.2705447875976562,-0.22505495605468748
0.8801467418670654,-0.004263399699528133,-0.3232172241210937,-0.22026655273437498
0.9000029563903809,-0.004663093421358896,-0.28012159423828126,-0.181959326171875
0.9201328754425049,-0.004529862180748642,-0.29448680419921874,-0.19153613281249998
0.9406256675720215,-0.005062787143189658,-0.29927520751953124,-0.19632453613281248
0.9601411819458008,-0.002797856052815337,-0.3280056274414062,-0.2059013427734375
0.9800403118133545,-0.0011990811654922875,-0.30406361083984373,-0.181959326171875
0.9997854232788086,-0.005196018383799912,-0.28012159423828126,-0.181959326171875
1.0198311805725098,-0.0058621745868511835,-0.28490999755859375,-0.19871873779296872
1.0404367446899414,-0.006794793271122962,-0.2825157958984375,-0.20829554443359374
1.059953212738037,-0.006128637068071691,-0.2825157958984375,-0.18435352783203124
1.0810298919677734,-0.002797856052815337,-0.26815058593749996,-0.19632453613281248
1.1004512310028076,-0.006528330789902454,-0.2705447875976562,-0.14604630126953125
1.119920253753662,-0.005995405827461438,-0.296881005859375,-0.19871873779296872
1.140113115310669,-0.0073277182335639785,-0.3064578125,-0.19393033447265623
1.160139799118042,-0.006661562030512709,-0.28969840087890625,-0.2059013427734375
1.1799273490905762,-0.008926493120887028,-0.258573779296875,-0.1771709228515625
1.2005016803741455,-0.005196018383799912,-0.2753331909179687,-0.2154781494140625
1.2200932502746582,-0.002264931090374321,-0.3232172241210937,-0.21308394775390624
1.2401256561279297,-0.004130168458917879,-0.24181436767578124,-0.201112939453125
1.2601702213287354,-0.006261868308681946,-0.2753331909179687,-0.16759411621093748
1.28025484085083,-0.0058621745868511835,-0.2346317626953125,-0.229843359375
1.3003041744232178,-0.0033307810152563544,-0.2442085693359375,-0.19632453613281248
1.3199732303619385,-0.0009326186842717792,-0.26815058593749996,-0.16041151123046873
1.340240240097046,-0.0035972434964768626,-0.2920926025390625,-0.17956512451171874
1.3602147102355957,-0.0057289433462409285,-0.29448680419921874,-0.19871873779296872
1.379986047744751,-0.000799387443661525,-0.2561795776367187,-0.19871873779296872
1.4002459049224854,-0.0039969372183076245,-0.28490999755859375,-0.16998831787109375
1.4198386669158936,-0.003464012255866608,-0.3112462158203125,-0.19632453613281248
1.440239667892456,-0.005196018383799912,-0.3016694091796875,-0.21308394775390624
1.4599239826202393,-0.00479632466196915,-0.28490999755859375,-0.20350714111328125
1.4799189567565918,-0.0030643185340358454,-0.2657563842773437,-0.21068974609375
1.5001287460327148,-0.002264931090374321,-0.27293898925781246,-0.18435352783203124
1.5199501514434814,-0.0074609494741742334,-0.4525041137695312,-0.19632453613281248
1.5400581359863281,-0.0033307810152563544,-0.45489831542968745,-0.16519991455078123
1.5598530769348145,-0.0037304747370871167,-0.28730419921875,-0.1867477294921875
1.579819679260254,-0.0031975497746461,-0.2825157958984375,-0.16280571289062498
1.6003894805908203,-0.0063950995492922,-0.2753331909179687,-0.201112939453125
1.6203792095184326,-0.0009326186842717792,-0.2561795776367187,-0.201112939453125
1.6401417255401611,-0.006528330789902454,-0.29927520751953124,-0.20350714111328125
1.66011643409729,-0.0057289433462409285,-0.3064578125,-0.2059013427734375
1.6800658702850342,-0.007860643196004996,-0.2705447875976562,-0.201112939453125
1.7000997066497803,-0.0035972434964768626,-0.2609679809570312,-0.22266075439453123
1.720503568649292,-0.0018652373685435584,-0.24899697265624998,-0.14604630126953125
1.7402513027191162,-0.005196018383799912,-0.29927520751953124,-0.21787235107421873
1.7598156929016113,-0.006528330789902454,-0.277727392578125,-0.17477672119140625
1.7799124717712402,-0.002797856052815337,-0.2705447875976562,-0.2059013427734375
1.8000528812408447,-0.003863705977697371,-0.28012159423828126,-0.19153613281249998
1.8199410438537598,-0.0029310872934255917,-0.15562310791015624,-0.18435352783203124
1.8401298522949219,-0.003863705977697371,-0.26815058593749996,-0.19632453613281248
1.8599371910095215,-0.00866003063966652,-0.277727392578125,-0.181959326171875
1.8799614906311035,-0.003464012255866608,-0.29927520751953124,-0.16759411621093748
1.8999502658843994,-0.003464012255866608,-0.2753331909179687,-0.17956512451171874
1.9199392795562744,-0.004263399699528133,-0.29448680419921874,-0.18914193115234373
1.9401154518127441,-0.005995405827461438,-0.28490999755859375,-0.19393033447265623
1.9599189758300781,-0.008926493120887028,-0.28490999755859375,-0.181959326171875
1.9798965454101562,-0.004929555902579405,-0.2442085693359375,-0.16280571289062498
1.999809741973877,-0.0033307810152563544,-0.2920926025390625,-0.2059013427734375
2.0200016498565674,-0.005462480865020421,-0.2920926025390625,-0.21787235107421873
2.040194034576416,-0.0057289433462409285,-0.258573779296875,-0.22266075439453123
2.0601329803466797,-0.0030643185340358454,-0.29927520751953124,-0.16041151123046873
2.0805866718292236,-0.0095926493239383,-0.29448680419921874,-0.19871873779296872
2.1001107692718506,-0.0063950995492922,-0.316034619140625,-0.21068974609375
2.120445966720581,-0.008526799399056265,-0.3064578125,-0.21308394775390624
2.1402533054351807,-0.0037304747370871167,-0.28012159423828126,-0.17956512451171874
2.1599009037017822,-0.002797856052815337,-0.3016694091796875,-0.181959326171875
2.179790496826172,-0.008526799399056265,-0.28969840087890625,-0.17238251953125
2.1999998092651367,-0.0058621745868511835,-0.316034619140625,-0.16759411621093748
2.2200634479522705,-0.004929555902579405,-0.3136404174804687,-0.16998831787109375
2.24011492729187,-0.0039969372183076245,-0.2825157958984375,-0.15562310791015624
2.259998083114624,-0.0013323124061025418,-0.28730419921875,-0.19871873779296872
2.2800614833831787,-0.004929555902579405,-0.28969840087890625,-0.21068974609375
2.300109624862671,-0.00479632466196915,-0.28730419921875,-0.1771709228515625
2.320017099380493,-0.0039969372183076245,-0.4525041137695312,-0.20829554443359374
2.3401436805725098,-0.005462480865020421,-0.277727392578125,-0.21787235107421873
2.3599307537078857,-0.005329249624410167,-0.2561795776367187,-0.16519991455078123
2.3799095153808594,-0.0033307810152563544,-0.2920926025390625,-0.21308394775390624
2.3999016284942627,-0.005329249624410167,-0.28730419921875,-0.19393033447265623
2.41955828666687,-0.0073277182335639785,-0.296881005859375,-0.1771709228515625
2.4399654865264893,-0.0005329249624410166,-0.30406361083984373,-0.2154781494140625
2.4597325325012207,-0.006128637068071691,-0.2705447875976562,-0.22266075439453123
2.4797163009643555,-0.0030643185340358454,-0.29448680419921874,-0.18435352783203124
