time_s,wz_rad_s,ax_m_s2,ay_m_s2
0.0018944740295410156,-0.0075941807147844875,-0.6105214233398437,-0.19632453613281248
0.020639419555664062,-0.002398162330984575,-0.5147533569335937,-0.2059013427734375
0.04018354415893555,-0.0075941807147844875,-0.44532150878906246,-0.2059013427734375
0.06017184257507324,-0.003464012255866608,-0.45489831542968745,-0.18914193115234373
0.08087944984436035,-0.0057289433462409285,-0.4836287353515625,-0.19153613281249998
0.10084891319274902,-0.005595712105630674,-0.4860229370117187,-0.17477672119140625
0.12050032615661621,-0.0063950995492922,-0.3184288208007812,-0.16998831787109375
0.1402907371520996,-0.004130168458917879,-0.4525041137695312,-0.201112939453125
0.16044974327087402,-0.002398162330984575,-0.4381389038085937,-0.22026655273437498
0.18061280250549316,-0.004663093421358896,-0.44532150878906246,-0.21068974609375
0.20049405097961426,-0.004929555902579405,-0.4429273071289062,-0.20350714111328125
0.22043204307556152,-0.00159877488732305,-0.4836287353515625,-0.19393033447265623
0.24046897888183594,-0.0058621745868511835,-0.5003881469726562,-0.20829554443359374
0.260469913482666,-0.0037304747370871167,-0.47165772705078124,-0.20829554443359374
0.2804858684539795,-0.0058621745868511835,-0.469263525390625,-0.21068974609375
0.300736665725708,-0.0031975497746461,-0.488417138671875,-0.17956512451171874
0.320509672164917,-0.006128637068071691,-0.603338818359375,-0.18914193115234373
0.340700626373291,-0.0003996937218307625,-0.47644613037109373,-0.2059013427734375
0.360304594039917,-0.004263399699528133,-0.49320554199218747,-0.24660277099609373
0.38057470321655273,-0.0031975497746461,-0.3591302490234375,-0.23223756103515625
0.40131402015686035,-0.0014655436467127959,-0.32561142578124996,-0.18914193115234373
0.4204859733581543,-0.005196018383799912,-0.488417138671875,-0.19153613281249998
0.440399169921875,-0.0063950995492922,-0.47165772705078124,-0.04548983154296875
0.4613027572631836,-0.0009326186842717792,-0.47644613037109373,-0.19632453613281248
0.48033571243286133,-0.002264931090374321,-0.4644751220703125,-0.16041151123046873
0.5007987022399902,-0.0074609494741742334,-0.48123453369140623,-0.1484405029296875
0.5205154418945312,-0.006261868308681946,-0.4572925170898437,-0.1771709228515625
0.5408046245574951,-0.0031975497746461,-0.47644613037109373,-0.1867477294921875
0.5603961944580078,-0.005462480865020421,-0.4333505004882812,-0.17477672119140625
0.5806558132171631,-0.0035972434964768626,-0.6081272216796875,-0.2059013427734375
0.6007311344146729,-0.0030643185340358454,-0.4740519287109375,-0.201112939453125
0.6207771301269531,-0.007061255752343471,-0.5985504150390625,-0.181959326171875
0.640812873840332,-0.005462480865020421,-0.4213794921875,-0.3064578125
0.660546064376831,-0.006928024511733216,-0.4525041137695312,-0.18435352783203124
0.6804444789886475,0.000799387443661525,-0.48123453369140623,-0.16280571289062498
0.7010476589202881,-0.002797856052815337,-0.4644751220703125,-0.19393033447265623
0.7203567028045654,-0.006661562030512709,-0.49320554199218747,-0.1867477294921875
0.740363597869873,-0.0014655436467127959,-0.4955997436523437,-0.1867477294921875
0.7605056762695312,-0.0057289433462409285,-0.316034619140625,-0.20829554443359374
0.7808301448822021,-0.004663093421358896,-0.47644613037109373,-0.19393033447265623
0.800487756729126,-0.0031975497746461,-0.469263525390625,-0.19393033447265623
0.8204421997070312,-0.002264931090374321,-0.47884033203125,-0.18914193115234373
0.8402390480041504,-0.007993874436615249,-0.44532150878906246,-0.18435352783203124
0.8605034351348877,-0.008127105677225504,-0.603338818359375,-0.2154781494140625
0.8808979988098145,-0.005196018383799912,-0.49320554199218747,-0.21068974609375
0.9006588459014893,-0.0063950995492922,-0.46686932373046874,-0.18435352783203124
0.9211640357971191,-0.006661562030512709,-0.3136404174804687,-0.22026655273437498
0.9403674602508545,-0.004929555902579405,-0.4908113403320312,-0.19153613281249998
0.9604735374450684,-0.004929555902579405,-0.47884033203125,-0.201112939453125
0.9806578159332275,-0.005462480865020421,-0.4860229370117187,-0.23223756103515625
1.0006489753723145,-0.0057289433462409285,-0.47884033203125,-0.15083470458984374
1.020650863647461,-0.007061255752343471,-0.42377369384765623,-0.18435352783203124
1.0406992435455322,-0.004396630940138387,-0.6105214233398437,-0.201112939453125
1.0604057312011719,-0.0058621745868511835,-0.612915625,-0.19632453613281248
1.0806279182434082,-0.005062787143189658,-0.4836287353515625,-0.181959326171875
1.1007702350616455,-0.006261868308681946,-0.3184288208007812,-0.17477672119140625
1.1203436851501465,-0.0074609494741742334,-0.488417138671875,-0.1867477294921875
1.1402318477630615,-0.0019984686091538122,-0.5003881469726562,-0.18435352783203124
1.1603631973266602,-0.0037304747370871167,-0.49320554199218747,-0.19632453613281248
1.1803090572357178,-0.004263399699528133,-0.47884033203125,-0.2059013427734375
1.2007594108581543,-0.006794793271122962,-0.46208092041015625,-0.1867477294921875
1.2205636501312256,-0.006128637068071691,-0.4429273071289062,-0.201112939453125
1.2404701709747314,-0.0074609494741742334,-0.507570751953125,-0.16519991455078123
1.2615909576416016,-0.008127105677225504,-0.488417138671875,-0.17956512451171874
1.2802002429962158,-0.003464012255866608,-0.488417138671875,-0.18435352783203124
1.3006865978240967,-0.006128637068071691,-0.46686932373046874,-0.19632453613281248
1.3209517002105713,-0.006794793271122962,-0.48123453369140623,-0.1867477294921875
1.3402423858642578,-0.004529862180748642,-0.4860229370117187,-0.1867477294921875
1.360718011856079,-0.0031975497746461,-0.612915625,-0.19153613281249998
1.3805153369903564,-0.002264931090374321,-0.4525041137695312,-0.22266075439453123
1.4008135795593262,-0.005329249624410167,-0.488417138671875,-0.239420166015625
1.420663833618164,-0.002398162330984575,-0.49320554199218747,-0.17477672119140625
1.440136194229126,-0.005329249624410167,-0.4740519287109375,-0.19153613281249998
1.460247278213501,-0.0074609494741742334,-0.47884033203125,-0.16041151123046873
1.480785608291626,-0.004396630940138387,-0.48123453369140623,-0.19393033447265623
1.5013072490692139,-0.006928024511733216,-0.47165772705078124,-0.18914193115234373
1.5206694602966309,-0.005062787143189658,-0.4955997436523437,-0.2059013427734375
1.540287733078003,-0.005329249624410167,-0.488417138671875,-0.19632453613281248
1.5604538917541504,-0.006661562030512709,-0.4908113403320312,-0.17238251953125
1.5804388523101807,-0.001732006127933304,-0.4955997436523437,-0.19393033447265623
1.6007921695709229,-0.006128637068071691,-0.47165772705078124,-0.16759411621093748
1.6203312873840332,-0.005062787143189658,-0.46686932373046874,-0.19153613281249998
1.6405541896820068,-0.005595712105630674,-0.4429273071289062,-0.16998831787109375
1.6608312129974365,-0.0035972434964768626,-0.469263525390625,-0.16998831787109375
1.6806390285491943,-0.0030643185340358454,-0.469263525390625,-0.17956512451171874
1.7007372379302979,-0.003464012255866608,-0.469263525390625,-0.1484405029296875
1.7204968929290771,-0.008260336917835759,-0.45968671875,-0.17477672119140625
1.7405881881713867,-0.0058621745868511835,-0.4644751220703125,-0.19871873779296872
1.7603058815002441,-0.007194486992953725,-0.46208092041015625,-0.20350714111328125
1.7802774906158447,0.0005329249624410166,-0.4908113403320312,-0.16041151123046873
1.8003323078155518,-0.0063950995492922,-0.32561142578124996,-0.201112939453125
1.8201003074645996,-0.004130168458917879,-0.34237083740234375,-0.22505495605468748
1.8405134677886963,-0.005062787143189658,-0.59376201171875,-0.17956512451171874
1.8603157997131348,-0.0075941807147844875,-0.49320554199218747,-0.19153613281249998
1.880218505859375,-0.0039969372183076245,-0.4644751220703125,-0.19871873779296872
1.9006998538970947,-0.005462480865020421,-0.40462008056640625,-0.2154781494140625
1.9203031063079834,-0.002264931090374321,-0.4572925170898437,-0.17238251953125
1.940397024154663,-0.0031975497746461,-0.49320554199218747,-0.19632453613281248
1.9604244232177734,-0.002531393571594829,-0.46686932373046874,-0.20350714111328125
1.9804904460906982,-0.009459418083328047,-0.469263525390625,-0.2154781494140625
2.0011003017425537,-0.006528330789902454,-0.4429273071289062,-0.21068974609375
2.0203897953033447,-0.005062787143189658,-0.5051765502929687,-0.14125789794921875
2.040386915206909,-0.005995405827461438,-0.47644613037109373,-0.22266075439453123
