time_s,x_m,y_m,yaw_rad,vx_m_s,vy_m_s,wz_rad_s
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09968686103820801,0.0,0.0,0.0,0.0,0.0,0.0
0.19942069053649902,0.0,0.0,0.0,0.0,0.0,0.0
0.2977793216705322,0.0,0.0,0.0,0.0,0.0,0.0
0.399183988571167,0.0,0.0,0.0,0.0,0.0,0.0
0.49799489974975586,0.0,0.0,0.0,0.0,0.0,0.0
0.5992703437805176,0.0,0.0,0.0,0.0,0.0,0.0
0.6977543830871582,0.0,0.0,0.0,0.0,0.0,0.0
0.7994587421417236,0.0,0.0,0.0,0.0,0.0,0.0
0.8978779315948486,0.0,0.0,0.0,0.0,0.0,0.0
0.999530553817749,0.0,0.0,0.0,0.0,0.0,0.0
1.0982489585876465,0.0,0.0,0.0,0.0,0.0,0.0
1.2000172138214111,0.0,0.0,0.0,0.0,0.0,0.0
1.298074722290039,0.0,0.0,0.0,0.0,0.0,0.0
1.3997132778167725,0.0,0.0,0.0,0.0,0.0,0.0
1.4991793632507324,0.0,0.0,0.0,0.0,0.0,0.0
1.5999855995178223,0.0,0.0,0.0,0.0,0.0,0.0
1.698625087738037,0.0,0.0,0.0,0.0,0.0,0.0
1.7999472618103027,0.0,0.0,0.0,0.0,0.0,0.0
1.8984637260437012,0.0,0.0,0.0,0.0,0.0,0.0
2.0000667572021484,0.0,0.0,0.0,0.0,0.0,0.0
2.0985605716705322,0.0,0.0,0.0,0.0,0.0,0.0
2.2002365589141846,0.0,0.0,0.0,0.0,0.0,0.0
2.298809051513672,0.0,0.0,0.0,0.0,0.0,0.0
2.400608539581299,0.0,0.0,0.0,0.0,0.0,0.0
2.4990835189819336,0.0,0.0,0.0,0.0,0.0,0.0
2.600980281829834,0.0,0.0,0.0,0.0,0.0,0.0
2.699052095413208,0.0,0.0,0.0,0.0,0.0,0.0
2.8008556365966797,0.0,0.0,0.0,0.0,0.0,0.0
2.899164915084839,0.0,0.0,0.0,0.0,0.0,0.0
3.000861883163452,0.0,0.0,0.0,0.0,0.0,0.0
3.100933313369751,0.0,0.0,0.0,0.0,0.0,0.0
3.2008724212646484,0.0,0.0,0.0,0.0,0.0,0.0
3.2992966175079346,0.0,0.0,0.0,0.0,0.0,0.0
3.4011826515197754,0.0,0.0,0.0,0.0,0.0,0.0
3.499530076980591,0.0,0.0,0.0,0.0,0.0,0.0
3.6015625,0.0,0.0,0.0,0.0,0.0,0.0
3.699706792831421,0.0,0.0,0.0,0.0,0.0,0.0
3.801145315170288,0.0,0.0,0.0,0.0,0.0,0.0
3.8996095657348633,0.0,0.0,0.0,0.0,0.0,0.0
4.001329183578491,0.0,0.0,0.0,0.0,0.0,0.0
4.100010871887207,0.0,0.0,0.0,0.0,0.0,0.0
4.201671838760376,0.0,0.0,0.0,0.0,0.0,0.0
4.29984188079834,0.0,0.0,0.0,0.0,0.0,0.0
4.401459455490112,0.0,0.0,0.0,0.0,0.0,0.0
