time_s,x_m,y_m,yaw_rad,vx_m_s,vy_m_s,wz_rad_s
0.01187586784362793,0.0,0.0,0.0,9.132809011040908e-46,2.5452099557242266e-49,-3.141735463581288e-116
0.11173558235168457,0.0,0.0,0.0,8.579016045665964e-46,2.3908741570006584e-49,6.340404466010775e-117
0.21256303787231445,0.0,0.0,0.0,8.049159241292358e-46,2.243209094512564e-49,-8.412860717822955e-116
0.31262898445129395,0.0,0.0,0.0,7.563175399812994e-46,2.107770927211994e-49,-2.1349567995232503e-116
0.412733793258667,0.0,0.0,0.0,7.093088766090747e-46,1.976763132585364e-49,-3.441337832495429e-116
0.5127294063568115,0.0,0.0,0.0,6.664845506975495e-46,1.857416608252849e-49,5.490344115702792e-116
0.6120655536651611,0.0,0.0,0.0,6.25060815484505e-46,1.7419733717803783e-49,-3.7695590851960076e-116
0.7118268013000488,0.0,0.0,0.0,5.873231193817657e-46,1.6368027065865422e-49,9.942732388194944e-117
0.8116922378540039,0.0,0.0,0.0,5.5081934497705074e-46,1.5350708402062274e-49,4.5363134863794654e-116
0.9120030403137207,0.0,0.0,0.0,5.175606470618831e-46,1.4423826340042995e-49,5.254053721996008e-116
1.0121736526489258,0.0,0.0,0.0,4.853868172299601e-46,1.352717831086249e-49,-8.617346940849185e-117
1.1117401123046875,0.0,0.0,0.0,4.5609582074546965e-46,1.271087156357598e-49,-1.0752147230558398e-116
1.2117881774902344,0.0,0.0,0.0,4.277179409472499e-46,1.19200123447403e-49,3.766062978683769e-116
1.3120079040527344,0.0,0.0,0.0,4.019059935743722e-46,1.1200662740360846e-49,1.7391963093749242e-116
1.4119219779968262,0.0,0.0,0.0,3.769115100808949e-46,1.0504094927806402e-49,-4.544168932695514e-117
1.51177978515625,0.0,0.0,0.0,3.541019430590885e-46,9.868418246400155e-50,2.1345884500193653e-116
1.6119601726531982,0.0,0.0,0.0,3.321277272444227e-46,9.256021855191562e-50,-2.3132122588923694e-117
1.7117040157318115,0.0,0.0,0.0,3.1209141315332214e-46,8.697632578140267e-50,-6.498030801155074e-117
1.8119761943817139,0.0,0.0,0.0,2.9268549698132687e-46,8.156811775306668e-50,5.238460454154299e-118
1.9118564128875732,0.0,0.0,0.0,2.7500849057079358e-46,7.664173718706888e-50,-5.748246553781537e-117
2.011885643005371,0.0,0.0,0.0,2.57917303809362e-46,7.187861791477017e-50,1.948965640439387e-117
2.111719846725464,0.0,0.0,0.0,2.4234555140379442e-46,6.753894768982647e-50,-1.7148213047830894e-117
2.2117035388946533,0.0,0.0,0.0,2.2728001417426687e-46,6.334035389829595e-50,1.3780812332372826e-116
2.3121559619903564,0.0,0.0,0.0,2.135609302100024e-46,5.951700129677537e-50,3.3617552906379896e-118
2.4118049144744873,0.0,0.0,0.0,2.00277359421602e-46,5.581502125015621e-50,4.610388248110302e-118
2.511859178543091,0.0,0.0,0.0,1.8818267822629664e-46,5.244437122456814e-50,4.8871472166748155e-118
2.612051010131836,0.0,0.0,0.0,1.7647699946793355e-46,4.918213174076941e-50,-3.947873392419323e-119
2.7118496894836426,0.0,0.0,0.0,1.6582804703066956e-46,4.621438987353449e-50,7.189308692634975e-118
2.811908483505249,0.0,0.0,0.0,1.5549564681953858e-46,4.333486750207072e-50,-3.017861063026241e-117
2.9118683338165283,0.0,0.0,0.0,1.4613076328983444e-46,4.0724981014546586e-50,1.0520012559700637e-117
3.0118699073791504,0.0,0.0,0.0,1.3703141854255969e-46,3.8189097171010406e-50,1.5070859933996878e-117
3.1127378940582275,0.0,0.0,0.0,1.2875594099674291e-46,3.58828157476286e-50,1.0548712905414892e-118
3.21195912361145,0.0,0.0,0.0,1.2076693777551173e-46,3.3656371428395485e-50,5.754312671740385e-118
3.3118185997009277,0.0,0.0,0.0,1.1347787203135402e-46,3.1624991744740493e-50,-6.884357395920018e-118
3.411872386932373,0.0,0.0,0.0,1.0642278400715587e-46,2.9658818995711483e-50,3.816997791370559e-118
3.5120484828948975,0.0,0.0,0.0,9.999660376722144e-47,2.786791567975503e-50,-8.071306745005827e-118
3.6119585037231445,0.0,0.0,0.0,9.376630023915685e-47,2.6131600982391185e-50,-2.201553081894102e-118
3.711987257003784,0.0,0.0,0.0,8.811796932616171e-47,2.4557475417913407e-50,-4.052680110773052e-118
3.8118515014648438,0.0,0.0,0.0,8.263812919706413e-47,2.303030632712768e-50,-6.166374305185349e-118
3.9119558334350586,0.0,0.0,0.0,7.765162582154224e-47,2.1640624573074884e-50,-7.823313812819883e-118
4.012029409408569,0.0,0.0,0.0,7.282229655751167e-47,2.0294745458614494e-50,6.43847386102965e-118
4.112081050872803,0.0,0.0,0.0,6.842735036817759e-47,1.906992396469834e-50,7.415460907365733e-118
4.211910247802734,0.0,0.0,0.0,6.416884134174179e-47,1.788312595041682e-50,-1.9327724711359817e-118
4.311868190765381,0.0,0.0,0.0,6.029884266272508e-47,1.6804601352538376e-50,4.2497235606818225e-118
4.412132501602173,0.0,0.0,0.0,5.655044992482236e-47,1.5759966947374308e-50,-5.293254954654795e-118
4.511947154998779,0.0,0.0,0.0,5.313620079784373e-47,1.4808454564266172e-50,-1.9044526228777316e-118
4.611825466156006,0.0,0.0,0.0,4.9830782065018e-47,1.3887271972760221e-50,-2.91895456386954e-120
4.7118284702301025,0.0,0.0,0.0,4.682443724482568e-47,1.3049437879025237e-50,-2.7024660538412536e-118
4.811830520629883,0.0,0.0,0.0,4.391202573221e-47,1.2237781929587905e-50,-2.3520909313291346e-118
4.911818981170654,0.0,0.0,0.0,4.1260932679792737e-47,1.1498952459315776e-50,-1.854001988693615e-118
5.011945486068726,0.0,0.0,0.0,3.869474081242328e-47,1.0783783983402353e-50,1.1005860127269177e-118
5.111684799194336,0.0,0.0,0.0,3.6359247271295114e-47,1.0132908510177556e-50,2.265168619884784e-119
5.21181583404541,0.0,0.0,0.0,3.4099254255724513e-47,9.503074171749957e-51,2.85377096369117e-118
5.31200909614563,0.0,0.0,0.0,3.2039112994177255e-47,8.928936243224255e-51,5.980189760768822e-119
5.411884307861328,0.0,0.0,0.0,3.0049539984455967e-47,8.374464880010704e-51,-8.36452932934374e-119
5.51201605796814,0.0,0.0,0.0,2.8234171865796977e-47,7.868542442674364e-51,-4.957053892750344e-119
5.6120336055755615,0.0,0.0,0.0,2.6478576270161606e-47,7.379277926964581e-51,5.655250440269269e-119
5.712888240814209,0.0,0.0,0.0,2.488027111996127e-47,6.933848465289182e-51,1.0301322493056956e-118
5.812091588973999,0.0,0.0,0.0,2.3334079375882086e-47,6.502942418554004e-51,-3.6880088300941797e-119
5.911825180053711,0.0,0.0,0.0,2.192512552092992e-47,6.110283013759737e-51,6.946175676450659e-119
6.012123107910156,0.0,0.0,0.0,2.0562034279033245e-47,5.730404992836103e-51,2.616114777536908e-119
6.1129233837127686,0.0,0.0,0.0,1.932018050246389e-47,5.384314474917936e-51,-3.1256565009891185e-119
6.213066101074219,0.0,0.0,0.0,1.8118928403984798e-47,5.0495391835357023e-51,3.4948083539208356e-119
6.311879634857178,0.0,0.0,0.0,1.7025373040160965e-47,4.74477774624841e-51,3.653763257328351e-119
6.4118428230285645,0.0,0.0,0.0,1.5966166680238805e-47,4.4495889866725937e-51,2.6274866585223833e-119
6.511815547943115,1.687538997430238e-14,-6.029066135226913e-13,-0.004589999222472052,-0.0009999996179700214,-5.7404181406064487e-33,-0.041887880760926074
6.611806392669678,4.5341508325691393e-13,-1.9333437628610284e-11,-0.01835999844126235,0.0009999992393011357,-1.5352788755628753e-22,-0.1500982624652682
6.71179723739624,-1.9051427102567686e-13,1.9693774389040186e-11,-0.03518999965271785,-0.0004999994030078204,2.0364976147885004e-22,-0.15707962913415266
6.811789035797119,-6.705747068735946e-14,-9.362045860772383e-12,-0.05049000010788629,0.0009999994344955924,-1.0955297848831278e-22,-0.15009831910755692
6.9118266105651855,4.4142467459096224e-13,1.9668856821031255e-11,-0.06731999965340751,-0.0004999994040009988,1.8906514930600733e-22,-0.16755159933032554
7.011787414550781,-4.418687638008123e-13,-1.123862808372067e-11,-0.0810900005341022,-0.0019999994586596295,-1.0962103667404982e-22,-0.1431170106861133
7.111941814422607,-2.1325163857000007e-12,-4.017076254969609e-11,-0.097919999538018,-0.0005000006182716667,-3.977837733119947e-22,-0.16406093905771812
7.211815357208252,-7.136513602290506e-13,-1.0194234345561881e-11,-0.11322000022528589,-0.0005000000086256025,-4.22599174481557e-23,-0.15358897932742116
7.31259298324585,-7.904787935331115e-13,-9.259495947766538e-12,-0.1285199999708393,0.000999999419533627,-3.7733853334280775e-23,-0.15707963090748706
7.411819934844971,1.949551631241775e-12,1.934089000066308e-11,-0.14534999985737418,-0.0009999992347453487,2.420537736855536e-22,-0.1570796326794888
7.511802911758423,-2.3998580900297384e-12,-2.0368595698982972e-11,-0.15912000028804596,-0.0010000000206920041,-1.5445112426069905e-22,-0.1500983192153228
7.611919164657593,-2.596589609993316e-12,-1.9699263054118177e-11,-0.1759499997412297,-3.885113637053239e-10,-1.4601376512319354e-22,-0.15707962924432772
7.711879253387451,-7.149836278586008e-14,-4.800673747418216e-13,-0.1912500000305286,-0.0009999996138224997,6.618443275390298e-23,-0.1570796326794879
7.811818599700928,-3.2245317527213047e-12,-1.9582314936261724e-11,-0.2080799998574665,-3.8759641394874034e-10,-1.2018651756057221e-22,-0.16057028946582289
7.911914825439453,7.904787935331115e-14,4.350617088810793e-13,-0.22338000008789471,0.0004999998149519213,8.996267680500279e-23,-0.15707963445101414
8.01181960105896,1.8425261316679098e-12,9.314014837169537e-12,-0.23868000010775403,-0.0009999994292574923,1.6731157383731336e-22,-0.15358897589361567
8.111817359924316,-4.0882852658796764e-12,-1.9121142169620242e-11,-0.25397999997108656,0.0004999994090270556,-1.155307235082226e-22,-0.15009831744334937
8.2120680809021,2.2670754162845697e-12,9.863304617496738e-12,-0.270809999741668,2.0153230690170276e-10,1.7674372010289104e-22,-0.16057028603154994
8.312683343887329,-1.1857181902996672e-13,-4.792694019428723e-13,-0.2861100000857135,-0.0009999996137171172,6.440824280882299e-23,-0.15707963445250536
8.412089347839355,-5.305089700868848e-12,-2.0099012731922272e-11,-0.30293999985820563,-0.001499999834209607,-1.215836821753179e-22,-0.16057028946628293
8.512835025787354,-8.419043240337487e-12,-2.9852169347588386e-11,-0.3182400000875232,-0.0019999998382517763,-1.975401056528633e-22,-0.15707963445126874
8.611959218978882,-1.1192380355851128e-11,-3.747999827163895e-11,-0.33201000035916195,0.00099999885373787,-1.9939985756287347e-22,-0.14660766232098982
8.711852550506592,6.0458305028987525e-12,1.9274429274851457e-11,-0.34883999959538503,4.142836492696672e-10,3.3058854342399236e-22,-0.15707962736310216
8.812827110290527,-1.3500311979441904e-13,-4.062306047103448e-13,-0.36414000011094405,-0.000999999623572132,1.0032510223211574e-22,-0.15707963267948705
8.911803007125854,-6.724398815549648e-12,-1.924916476214733e-11,-0.37944000004278156,-0.0010000000157516684,-8.183660942835706e-23,-0.15707963267948966
9.01180386543274,-6.905143123958624e-12,-1.883659894730272e-11,-0.396269999841782,-0.0005000002004213957,-7.152642774450276e-23,-0.15707963267948966
9.112858295440674,-3.6197711494878604e-12,-9.382418453274255e-12,-0.41157000002819655,-0.0005000000022950451,3.939894549591031e-23,-0.1500983192166457
9.211837768554688,-3.645528323659164e-12,-9.035279469049584e-12,-0.4268699999918857,-1.8672845171138763e-10,4.5363328370725147e-23,-0.1605702860301365
9.312896490097046,-2.6201263381153694e-14,-6.254025075591585e-14,-0.44217000008690555,-0.0004999997996766591,1.3478179163228324e-22,-0.1535889777199036
9.412312746047974,-3.799627279477136e-12,-8.644779336819397e-12,-0.4574700000514047,0.0004999996284411892,4.1593673926598623e-23,-0.15358897417550277
9.512519836425781,4.248601470635549e-12,9.277904833293604e-12,-0.47429999971109704,2.1142003772678386e-10,2.295668172070491e-22,-0.15358897417550105
9.61205792427063,-4.884981308350689e-14,-1.0197398481182063e-13,-0.4896000000509071,-0.0004999998076717804,1.1062798384645693e-22,-0.15358897417550102
9.711995601654053,-4.364508754406415e-12,-8.774841964154234e-12,-0.5048999999710517,-1.9493090030586052e-10,1.372336036813332e-23,-0.15707963090763002
9.811959028244019,-5.417888360170764e-14,-1.0456219223797802e-13,-0.520200000109359,-0.0004999998078752988,1.0772071438724122e-22,-0.15707963267948877
9.912660598754883,-4.490186000793983e-12,-8.37498820294158e-12,-0.5370299997693166,0.0004999996139702177,4.868443544102967e-24,-0.15358897594800514
10.011717557907104,5.10702591327572e-12,9.152081870134054e-12,-0.5523300000514986,0.0005000000189086938,2.026123845393659e-22,-0.15358897417550188
10.112607955932617,4.6203041392800515e-12,7.990150208136981e-12,-0.5676299999685792,-0.0014999992183669416,1.879952970338151e-22,-0.15358897417550102
10.212343215942383,-1.5156320642972787e-11,-2.5308692641612396e-11,-0.58293000005112,0.0004999992326396791,-1.7298255367884518e-22,-0.160570287749364
10.311933517456055,5.030642569181509e-12,8.11588296567578e-12,-0.5997599998312664,-0.0009999994097810022,2.0917873472174372e-22,-0.15358897771581467
10.412070274353027,-1.1224798868170183e-11,-1.7446460942593944e-11,-0.6150600000499225,-0.0014999998324940623,-9.560939858205339e-23,-0.15707963096161365
10.51181411743164,-1.6154633186715728e-11,-2.4284574351440824e-11,-0.6303600000300733,0.0009999990189415082,-1.7004966152438982e-22,-0.15009831921407546
10.612777709960938,1.1610268302320037e-11,1.688677669919869e-11,-0.6456599999915378,0.0005000002162788476,2.9922031812765215e-22,-0.15358897245748357
10.712035417556763,5.3512749786932545e-12,7.533654255986733e-12,-0.6624899997121902,-0.0014999992186754169,1.945087707571845e-22,-0.1640609443719143
10.811894655227661,-1.7847057165454316e-11,-2.4251066432778856e-11,-0.6777900002239123,-0.0005000003981412671,-1.8576114720223683e-22,-0.1570796361159856
10.91195797920227,-6.1102234383270115e-12,-8.041949051129649e-12,-0.6930900000288558,-0.0005000000040554036,1.4220453789083896e-23,-0.15358897594761883
11.011927127838135,-6.4219740636417555e-12,-8.188894007332692e-12,-0.7083900000501577,-0.0009999998191707637,2.3458175004726188e-23,-0.15707963096177385
