time_s,wz_rad_s,ax_m_s2,ay_m_s2
0.0,-0.0063950995492922,-0.39983167724609375,-0.21308394775390624
0.0195770263671875,-0.004263399699528133,-0.36631285400390623,-0.22505495605468748
0.039566993713378906,-0.002797856052815337,-0.35673604736328124,-0.229843359375
0.05954265594482422,-0.0030643185340358454,-0.373495458984375,-0.2346317626953125
0.07952880859375,-0.004663093421358896,-0.39743747558593745,-0.23223756103515625
0.09948420524597168,-0.006794793271122962,-0.3687070556640625,-0.18914193115234373
0.11934852600097656,-0.006528330789902454,-0.39264907226562495,-0.2154781494140625
0.13972973823547363,-0.007194486992953725,-0.39983167724609375,-0.21787235107421873
0.15943050384521484,-0.007727411955394742,-0.3758896606445312,-0.25139117431640623
0.17954754829406738,-0.003464012255866608,-0.3806780639648437,-0.258573779296875
0.1993422508239746,-0.008127105677225504,-0.3758896606445312,-0.26815058593749996
0.21949267387390137,-0.0031975497746461,-0.35194764404296874,-0.19871873779296872
0.2394852638244629,-0.002531393571594829,-0.3758896606445312,-0.2537853759765625
0.2594470977783203,-0.0074609494741742334,-0.38307226562499996,-0.27293898925781246
0.2795984745025635,-0.004929555902579405,-0.3806780639648437,-0.22266075439453123
0.2994060516357422,-0.007061255752343471,-0.38786066894531246,-0.21787235107421873
0.319446325302124,-0.005995405827461438,-0.36391865234375,-0.21068974609375
0.33936095237731934,-0.004263399699528133,-0.3806780639648437,-0.2346317626953125
0.3599734306335449,-0.0058621745868511835,-0.4070142822265625,-0.201112939453125
0.37999510765075684,-0.006261868308681946,-0.37828386230468747,-0.2753331909179687
0.40024352073669434,-0.005462480865020421,-0.36152445068359373,-0.22744915771484372
0.4200277328491211,-0.0039969372183076245,-0.33758243408203126,-0.24660277099609373
0.4399983882904053,-0.0058621745868511835,-0.38307226562499996,-0.26815058593749996
0.46024274826049805,-0.0039969372183076245,-0.3687070556640625,-0.23223756103515625
0.48062562942504883,-0.006528330789902454,-0.3711012573242187,-0.19632453613281248
0.5002443790435791,-0.004929555902579405,-0.36391865234375,-0.19393033447265623
0.5199391841888428,-0.0035972434964768626,-0.37828386230468747,-0.19871873779296872
0.5403754711151123,-0.009992343045769061,-0.38307226562499996,-0.229843359375
0.5601625442504883,-0.004929555902579405,-0.411802685546875,-0.2705447875976562
0.5799844264984131,-0.006661562030512709,-0.33758243408203126,-0.19632453613281248
0.5998806953430176,-0.0073277182335639785,-0.35673604736328124,-0.2609679809570312
0.6198761463165283,-0.008260336917835759,-0.3711012573242187,-0.2561795776367187
0.6400673389434814,-0.009459418083328047,-0.3902548706054687,-0.22744915771484372
0.6600387096405029,-0.0074609494741742334,-0.34715924072265625,-0.19393033447265623
0.6798534393310547,-0.0031975497746461,-0.39743747558593745,-0.201112939453125
0.70005202293396,-0.008127105677225504,-0.40462008056640625,-0.19632453613281248
0.7202832698822021,-0.010125574286379316,-0.41419688720703124,-0.2154781494140625
0.7400658130645752,-0.007727411955394742,-0.354341845703125,-0.19871873779296872
0.7597293853759766,-0.004929555902579405,-0.3711012573242187,-0.229843359375
0.7799615859985352,-0.006928024511733216,-0.38307226562499996,-0.229843359375
0.8005383014678955,-0.007194486992953725,-0.4261678955078125,-0.1867477294921875
0.8201339244842529,-0.008127105677225504,-0.35194764404296874,-0.22266075439453123
0.8396792411804199,-0.0026646248122050836,-0.32561142578124996,-0.229843359375
0.8598134517669678,-0.0035972434964768626,-0.3902548706054687,-0.20829554443359374
0.8800632953643799,-0.002398162330984575,-0.40462008056640625,-0.24660277099609373
0.9000756740570068,-0.005329249624410167,-0.38786066894531246,-0.2609679809570312
0.9197463989257812,-0.0058621745868511835,-0.38786066894531246,-0.24660277099609373
