time_s,x_m,y_m,yaw_rad,vx_m_s,vy_m_s,wz_rad_s
0.5650098323822021,0.0,0.0,0.0,3.404171873126806e-207,5.447784829731278e-209,3.758687892273794e-30
0.6651532649993896,0.0,0.0,0.0,3.192613574608591e-207,5.109222582525762e-209,3.643006693873214e-30
0.7651996612548828,0.0,0.0,0.0,2.999874498740504e-207,4.8007772221499783e-209,3.7575643459570704e-30
0.865013837814331,0.0,0.0,0.0,2.8133174949780327e-207,4.502225195308842e-209,3.6404161306066644e-30
0.9649696350097656,0.0,0.0,0.0,2.6436428100344842e-207,4.230690381100358e-209,3.761493625373158e-30
1.0649313926696777,0.0,0.0,0.0,2.4793616427713396e-207,3.9677869531231063e-209,3.6433062362824266e-30
1.164893627166748,0.0,0.0,0.0,2.329470235452083e-207,3.7279118339824536e-209,3.751916461473986e-30
1.2648980617523193,0.0,0.0,0.0,2.184404909751146e-207,3.4957600194425957e-209,3.635090856140059e-30
1.3652126789093018,0.0,0.0,0.0,2.0529007710924706e-207,3.285310523692987e-209,3.7688389295763015e-30
1.4655423164367676,0.0,0.0,0.0,1.9249501341893568e-207,3.0805477896360674e-209,3.6317928642101374e-30
1.5652580261230469,0.0,0.0,0.0,1.8091345509131295e-207,2.8952050989648703e-209,3.771230560995126e-30
1.665130853652954,0.0,0.0,0.0,1.6967145348530027e-207,2.7152964210940276e-209,3.643415420605835e-30
1.7654235363006592,0.0,0.0,0.0,1.5942171407040006e-207,2.5512671740814207e-209,3.7549779689197775e-30
1.8648946285247803,0.0,0.0,0.0,1.4948992203803003e-207,2.3923261217484793e-209,3.633529567482033e-30
1.9655628204345703,0.0,0.0,0.0,1.404735194028082e-207,2.248034285391412e-209,3.761313902572493e-30
2.0649611949920654,0.0,0.0,0.0,1.3175845077501078e-207,2.108564773073504e-209,3.649680749659736e-30
2.1649813652038574,0.0,0.0,0.0,1.2380488192994945e-207,1.981281742162275e-209,3.757930760770533e-30
2.2649266719818115,0.0,0.0,0.0,1.1611032625900663e-207,1.8581437649834839e-209,3.6427637118440595e-30
2.3649277687072754,0.0,0.0,0.0,1.0910077000785593e-207,1.7459680123732147e-209,3.757599979598948e-30
2.465197801589966,0.0,0.0,0.0,1.0231922287330838e-207,1.6374411488090582e-209,3.642272681405098e-30
2.564862012863159,0.0,0.0,0.0,9.612258226406553e-208,1.538274696767829e-209,3.744919817711504e-30
2.665665626525879,0.0,0.0,0.0,9.016776052526211e-208,1.4429781349466183e-209,3.6553795888841925e-30
2.764981508255005,0.0,0.0,0.0,8.47216079095593e-208,1.355821937421098e-209,3.7555804670799235e-30
2.8648555278778076,0.0,0.0,0.0,7.945556236961354e-208,1.2715480400962903e-209,3.642370153396668e-30
2.965064764022827,0.0,0.0,0.0,7.465915477572334e-208,1.1947898812594427e-209,3.7578637517150646e-30
3.06502103805542,0.0,0.0,0.0,7.00214964209499e-208,1.1205722277121943e-209,3.6448302426677486e-30
3.164998769760132,0.0,0.0,0.0,6.579358166352372e-208,1.0529118080422425e-209,3.756906671561465e-30
3.2649970054626465,0.0,0.0,0.0,6.170385284742288e-208,9.87462813702092e-210,3.642184428227974e-30
3.364997148513794,0.0,0.0,0.0,5.798036334512242e-208,9.278748419496526e-210,3.7592808880314816e-30
3.4651479721069336,0.0,0.0,0.0,5.436771904676819e-208,8.700607551968083e-210,3.632951112589465e-30
3.5650925636291504,0.0,0.0,0.0,5.109348689097899e-208,8.17662366037398e-210,3.767335228386522e-30
3.6652767658233643,0.0,0.0,0.0,4.791554978329373e-208,7.668050114704622e-210,3.639781783896451e-30
3.7650022506713867,0.0,0.0,0.0,4.50253659682911e-208,7.20552648022603e-210,3.761031604665407e-30
3.8649816513061523,0.0,0.0,0.0,4.222564663077882e-208,6.757480108465609e-210,3.640877252061237e-30
3.9652223587036133,0.0,0.0,0.0,3.967711908961463e-208,6.349632614493996e-210,3.758594212720873e-30
4.064889669418335,0.0,0.0,0.0,3.720959029142572e-208,5.95474756069982e-210,3.640301971003416e-30
4.165233612060547,0.0,0.0,0.0,3.4963946420281086e-208,5.595371325723901e-210,3.758849572705542e-30
4.264858961105347,0.0,0.0,0.0,3.279065653030922e-208,5.247574093004386e-210,3.6423176352478094e-30
4.36536169052124,0.0,0.0,0.0,3.0807707782222457e-208,4.9302376445648996e-210,3.7507889728430834e-30
4.4652111530303955,0.0,0.0,0.0,2.889744955755432e-208,4.624534049390426e-210,3.651875424061344e-30
4.565260171890259,0.0,0.0,0.0,2.7153575281007645e-208,4.345457311271006e-210,3.759109931479938e-30
4.664888143539429,0.0,0.0,0.0,2.5462146778088716e-208,4.0747736067366045e-210,3.633995797928928e-30
4.76495885848999,0.0,0.0,0.0,2.392802160188677e-208,3.8292635624742364e-210,3.7655039639409424e-30
4.864888668060303,0.0,0.0,0.0,2.244118064295586e-208,3.5913205332169126e-210,3.643554672605369e-30
4.965373277664185,0.0,0.0,0.0,2.108577376750582e-208,3.374411245601281e-210,3.755718590604881e-30
5.064957141876221,0.0,0.0,0.0,1.9775129694027846e-208,3.164665463653749e-210,3.6423302541796655e-30
5.165073394775391,0.0,0.0,0.0,1.8580913255826292e-208,2.9735518998075995e-210,3.756283389191828e-30
5.264896869659424,0.0,0.0,0.0,1.7426409183370726e-208,2.788793607664218e-210,3.6438291902092204e-30
5.36493444442749,0.0,0.0,0.0,1.6374194980378885e-208,2.6204050320576295e-210,3.756904612976983e-30
5.464916944503784,0.0,0.0,0.0,1.5356693979174773e-208,2.4575716981139315e-210,3.643411331354862e-30
5.564914703369141,0.0,0.0,0.0,1.4429897232179507e-208,2.3092540034692512e-210,3.758833919528893e-30
5.664921522140503,0.0,0.0,0.0,1.353302381376391e-208,2.165725016740939e-210,3.6425724618519166e-30
5.766085386276245,0.0,0.0,0.0,1.2716176311404117e-208,2.0350027846989754e-210,3.7582842319218255e-30
5.8649821281433105,0.0,0.0,0.0,1.19257526648365e-208,1.908509231471851e-210,3.642254687525323e-30
5.965193510055542,0.0,0.0,0.0,1.1205781429237493e-208,1.793290361183817e-210,3.75751860012504e-30
6.064973831176758,0.0,0.0,0.0,1.0508809159843918e-208,1.6817520761025055e-210,3.639843894079212e-30
6.165063142776489,0.0,0.0,0.0,9.874124206367316e-209,1.5801817906173705e-210,3.7559163043465855e-30
6.265521049499512,0.0,0.0,0.0,9.2605412720986e-209,1.4819885174768778e-210,3.6434252492079756e-30
6.364977836608887,0.0,0.0,0.0,8.701869413719514e-209,1.3925828064245526e-210,3.760377684504884e-30
6.465076208114624,0.0,0.0,0.0,8.160996751213734e-209,1.30602554659011e-210,3.642446406245838e-30
6.564931392669678,0.0,0.0,0.0,7.667100033281785e-209,1.2269859691433675e-210,3.747738310802046e-30
6.66491436958313,0.0,0.0,0.0,7.191698714014187e-209,1.1509062595025984e-210,3.6519137672177e-30
6.764968395233154,0.0,0.0,0.0,6.757690794676336e-209,1.0814508428977452e-210,3.759019743145239e-30
6.864874601364136,0.0,0.0,0.0,6.337657743372797e-209,1.0142318603517693e-210,3.642414284393334e-30
6.964865684509277,0.0,0.0,0.0,5.955135038104677e-209,9.530157564203716e-211,3.758444348946087e-30
7.064831495285034,0.0,0.0,0.0,5.584936546140347e-209,8.937719285051123e-211,3.64189693316649e-30
7.164832830429077,0.0,0.0,0.0,5.247648853541369e-209,8.397949013980201e-211,3.756109198561452e-30
7.26598048210144,0.0,0.0,0.0,4.921682689117353e-209,7.87629687927409e-211,3.644906670371703e-30
7.364865779876709,0.0,0.0,0.0,4.6245995230044744e-209,7.400866955898586e-211,3.7581122953018666e-30
7.4652087688446045,0.0,0.0,0.0,4.337125648770739e-209,6.940815033706853e-211,3.642065676849918e-30
7.565053701400757,0.0,0.0,0.0,4.075283278438319e-209,6.521781874769742e-211,3.7574382550861616e-30
7.664867639541626,0.0,0.0,0.0,3.821976208693091e-209,6.116407982594062e-211,3.6423811236976974e-30
7.764875173568726,0.0,0.0,0.0,3.591185704138315e-209,5.747067931429051e-211,3.7565936888437186e-30
7.865152597427368,0.0,0.0,0.0,3.368146916508484e-209,5.390133157118982e-211,3.645491489096813e-30
7.964892387390137,0.0,0.0,0.0,3.1647062076449906e-209,5.064561696268071e-211,3.75551041790219e-30
8.098321199417114,0.0,0.0,0.0,2.968011777050148e-209,4.7497864798570936e-211,3.64265990981541e-30
8.164878368377686,0.0,0.0,0.0,2.788846198055828e-209,4.463063141431959e-211,3.7578937062498594e-30
8.298227310180664,0.0,0.0,0.0,2.615580574034684e-209,4.185781656124363e-211,3.644187789454618e-30
8.36487102508545,0.0,0.0,0.0,2.457662282652018e-209,3.933060902815317e-211,3.757193042556476e-30
8.498212337493896,0.0,0.0,0.0,2.3048786355777795e-209,3.6885572565529434e-211,3.641797445202108e-30
8.56485629081726,0.0,0.0,0.0,2.1656874176350025e-209,3.4658059301792784e-211,3.7562838858381915e-30
8.6985604763031,0.0,0.0,0.0,2.0311522435334586e-209,3.2505057904171786e-211,3.6446207563501206e-30
8.764886379241943,0.0,0.0,0.0,1.9084783915393035e-209,3.0541876319001433e-211,3.755859356053392e-30
8.898330688476562,0.0,0.0,0.0,1.7898110545855965e-209,2.864281204261479e-211,3.641006280198655e-30
8.965307235717773,0.0,0.0,0.0,1.681867195505155e-209,2.6915358382211676e-211,3.761572959486895e-30
9.098397731781006,0.0,0.0,0.0,1.5773111627385663e-209,2.524212098179831e-211,3.641772180889773e-30
9.164974927902222,-0.0009999998011247513,0.0009999997982320652,-0.0015299997412343558,0.006999997331029924,-4.132187078403557e-13,-0.017453283664442158
9.298396348953247,-0.003999999565424517,0.0010000000452129454,-0.003060000039869948,0.03649998926915218,1.3137777960489682e-13,-0.010471978948111275
9.364994525909424,-0.010999999321088971,0.0029999998102552272,-0.0015300004337035489,0.07699998536176497,1.4650405009006954e-13,0.010471964868696955
9.498615503311157,-0.02099999956741838,0.005999999854482407,-0.00305999957459413,0.100499993041837,7.613643367244879e-14,5.151230301689291e-09
9.565293312072754,-0.03299999956030941,0.00899999997282952,-0.0030599999999996186,0.1319999901229743,3.59332326208796e-13,-0.0034906567306381957
9.698379516601562,-0.0469999998579933,0.013999999777524308,-0.0030600000581770814,0.15099999573145897,-2.1243988858958123e-13,-1.7171933176622634e-09
9.765002727508545,-0.06199999992109406,0.01800000005242386,-0.0030599999999996186,0.1495000035884947,1.529879696166611e-14,-8.725233774775735e-16
9.898680686950684,-0.0760000001845742,0.022000000069451575,-0.001530000250746788,0.1480000033461036,6.192518397519557e-14,0.0069813135755395625
9.965259552001953,-0.09000000006085296,0.02600000002909575,-0.0030599996246110095,0.1495000020168756,9.089499034690836e-14,-0.01745328010938315
10.098469734191895,-0.10499999998028908,0.030000000067235688,-0.0015300005416740703,0.14950000246298892,3.0683147713252075e-13,0.013962618567589308
10.165026187896729,-0.11900000008018718,0.03400000003469761,-0.0015299997672890697,0.14850000269618466,3.2099561734540697e-13,7.095469052587067e-09
10.298323392868042,-0.13300000014824231,0.03800000005405457,-0.0030599997489879627,0.14750000251610534,3.347098377971507e-13,-0.0034906567859584645
10.36494755744934,-0.147999999837368,0.042000000027898166,-0.0015300003169214094,0.1510000006598523,5.296737462188712e-13,0.003490654962084422
10.49832272529602,-0.16200000018937022,0.046000000065967384,-0.003059999690782078,0.14700000342773736,5.303996951710408e-13,-0.0034906550675483853
10.564918041229248,-0.17699999981815928,0.05000000002237737,-0.0030600000581770814,0.15000000059591703,7.13343157338555e-13,-1.77285965118415e-09
10.69832468032837,-0.19100000016580676,0.054000000063978426,-0.0030599999999996186,0.14950000188605475,7.16485251255625e-13,-8.723722426874685e-16
10.764900207519531,-0.20500000006249097,0.05800000003437944,-0.0030599999999996186,0.14800000215989648,7.193506876949793e-13,-4.431574016916479e-22
10.898275136947632,-0.21999999992662822,0.0620000000516181,-0.0030599999999996186,0.15000000071587766,8.960656686324373e-13,-8.976672626394742e-27
10.965138912200928,-0.2340000000674647,0.06600000003582573,-0.0030599999999996186,0.14800000217592196,8.880813891114019e-13,-1.964055859701015e-27
11.098572015762329,-0.24800000012019074,0.0700000000506722,-0.0030599999999996186,0.15000000053997584,8.803451530245746e-13,-1.874662312185614e-27
11.164916038513184,-0.26299999986407174,0.07400000003570573,-0.0030599999999996186,0.1500000012470701,1.042229719326902e-12,-9.136854452744458e-27
